,variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day,BB,FLOW,VER,MAT,review
3650,Merlot,326,326Mtp4,NA,2001,3/3/01,24/5/01,30/7/01,NA,3/3/01,24/5/2001,30/7/2001,NA,NA
3651,Merlot,326,326Mtp4,NA,2002,9/3/02,26/5/02,29/7/02,23/8/02,9/3/02,26/5/2002,29/7/2002,23/8/2002,NA
3652,Merlot,326,326Mtp4,NA,2003,23/3/03,30/5/03,25/7/03,18/8/03,23/3/2003,30/5/2003,25/7/2003,18/8/2003,NA
3653,Merlot,326,326Mtp4,NA,2004,22/3/04,4/6/04,2/8/04,24/8/04,22/3/2004,4/6/04,2/8/04,24/8/2004,NA
3654,Merlot,326,326Mtp4,NA,2005,31/3/05,29/5/05,29/7/05,23/8/05,31/3/2005,29/5/2005,29/7/2005,23/8/2005,NA
3655,Merlot,326,326Mtp4,NA,2006,24/3/06,22/5/06,28/7/06,16/8/06,24/3/2006,22/5/2006,28/7/2006,16/8/2006,NA
3656,Merlot,326,326Mtp4,NA,2007,9/3/07,22/5/07,NA,NA,9/3/07,22/5/2007,NA,NA,NA
3657,Merlot,326,326Mtp4,NA,2008,12/3/08,22/5/08,31/7/08,27/8/08,12/3/08,22/5/2008,31/7/2008,27/8/2008,NA
3658,Merlot,326,326Mtp4,NA,2009,13/3/09,22/5/09,21/7/09,14/8/09,13/3/2009,22/5/2009,21/7/2009,14/8/2009,NA
3659,Merlot,326,326Mtp4,NA,2010,27/3/10,27/5/10,2/8/10,26/8/10,27/3/2010,27/5/2010,2/8/10,26/8/2010,NA
3660,Merlot,326,326Mtp4,NA,2011,16/3/11,11/5/11,20/7/11,31/8/11,16/3/2011,11/5/11,20/7/2011,31/8/2011,NA
3661,Merlot,326,326Mtp4,NA,2012,24/3/12,25/5/12,26/7/12,20/8/12,24/3/2012,25/5/2012,26/7/2012,20/8/2012,NA
3662,Merlot,326,326Mtp4,NA,2013,22/3/13,NA,NA,NA,22/3/2013,NA,NA,NA,NA
3663,Merlot,326,326Mtp5,NA,1965,31/3/65,NA,NA,31/8/65,31/3/1965,NA,NA,31/8/1965,NA
3664,Merlot,326,326Mtp5,NA,1966,16/3/66,NA,NA,10/8/66,16/3/1966,NA,NA,10/8/66,NA
3665,Merlot,326,326Mtp5,NA,1967,13/3/67,NA,NA,30/8/67,13/3/1967,NA,NA,30/8/1967,NA
3666,Merlot,326,326Mtp5,NA,1979,NA,NA,6/8/79,NA,NA,NA,6/8/79,NA,NA
3667,Merlot,326,326Mtp5,NA,1980,NA,NA,25/8/80,NA,NA,NA,25/8/1980,NA,NA
3668,Merlot,326,326Mtp5,NA,1981,NA,NA,3/8/81,NA,NA,NA,3/8/81,NA,NA
3669,Merlot,326,326Mtp6,NA,1959,NA,NA,NA,18/8/59,NA,NA,NA,18/8/1959,NA
3670,Merlot,326,326Mtp6,NA,1960,15/3/60,NA,NA,23/8/60,15/3/1960,NA,NA,23/8/1960,NA
3671,Merlot,326,326Mtp6,NA,1966,4/3/66,NA,NA,NA,4/3/66,NA,NA,NA,NA
3672,Merlot,326,326Mtp6,NA,1968,20/3/68,NA,NA,NA,20/3/1968,NA,NA,NA,NA
3673,Merlot,326,326Mtp6,NA,1969,NA,NA,NA,2/9/69,NA,NA,NA,2/9/69,NA
3674,Merlot,326,326Mtp6,NA,1978,NA,NA,16/8/78,NA,NA,NA,16/8/1978,NA,NA
3675,Merlot,326,326Mtp6,NA,1980,NA,NA,8/8/80,NA,NA,NA,8/8/80,NA,NA
3676,Merlot,326,326Mtp7,NA,1981,23/3/81,NA,NA,NA,23/3/1981,NA,NA,NA,NA
3677,Merlot,326,326Mtp7,NA,1982,8/3/82,NA,NA,NA,8/3/82,NA,NA,NA,NA
3678,Merlot,326,326Mtp7,NA,1983,22/3/83,NA,NA,31/8/83,22/3/1983,NA,NA,31/8/1983,NA
3679,Merlot,326,326Mtp7,NA,1987,NA,NA,NA,21/8/87,NA,NA,NA,21/8/1987,NA
3680,Merlot,326,326Mtp8,NA,1982,15/3/82,NA,26/7/82,NA,15/3/1982,NA,26/7/1982,NA,NA
3681,Merlot,326,326Mtp8,NA,1983,24/3/83,NA,2/8/83,31/8/83,24/3/1983,NA,2/8/83,31/8/1983,NA
3682,Merlot,326,326Mtp8,NA,1984,29/3/84,NA,9/8/84,NA,29/3/1984,NA,9/8/84,NA,NA
3683,Merlot,326,326Mtp8,NA,1985,NA,NA,NA,21/8/85,NA,NA,NA,21/8/1985,NA
3684,Merlot,326,326Mtp8,NA,1986,NA,NA,NA,1/9/86,NA,NA,NA,1/9/86,NA
3685,Merlot,326,326Mtp8,NA,2010,28/3/10,NA,NA,NA,28/3/2010,NA,NA,NA,NA
3686,Merlot,326,326Mtp8,NA,2011,13/3/11,NA,NA,NA,13/3/2011,NA,NA,NA,NA
3687,Merlot,326,326Mtp8,NA,2012,22/3/12,NA,NA,NA,22/3/2012,NA,NA,NA,NA
3688,PinotNoir,193,193Mtp1,NA,1958,26/3/58,NA,NA,19/8/58,26/3/1958,NA,NA,19/8/1958,NA
3689,PinotNoir,193,193Mtp1,NA,1959,21/3/59,NA,NA,17/8/59,21/3/1959,NA,NA,17/8/1959,NA
3690,PinotNoir,193,193Mtp1,NA,1960,15/3/60,NA,NA,1/8/60,15/3/1960,NA,NA,1/8/60,NA
3691,PinotNoir,193,193Mtp1,NA,1976,NA,NA,29/7/76,NA,NA,NA,29/7/1976,NA,NA
3692,PinotNoir,193,193Mtp1,NA,1978,NA,NA,5/8/78,NA,NA,NA,5/8/78,NA,NA
3693,PinotNoir,193,193Mtp1,NA,1980,NA,NA,28/7/80,NA,NA,NA,28/7/1980,NA,NA
3694,PinotNoir,193,193Mtp1,NA,1989,NA,22/5/89,22/7/89,NA,NA,22/5/1989,22/7/1989,NA,NA
3695,PinotNoir,193,193Mtp1,NA,1994,NA,19/5/94,25/7/94,NA,NA,19/5/1994,25/7/1994,NA,NA
3696,PinotNoir,193,193Mtp1,NA,1995,NA,27/5/95,NA,NA,NA,27/5/1995,NA,NA,NA
3697,PinotNoir,193,193Mtp1,NA,1996,18/3/96,26/5/96,25/7/96,26/8/96,18/3/1996,26/5/1996,25/7/1996,26/8/1996,NA
3698,PinotNoir,193,193Mtp1,NA,2001,11/3/01,18/5/01,23/7/01,28/8/01,11/3/01,18/5/2001,23/7/2001,28/8/2001,NA
3699,PinotNoir,193,193Mtp1,NA,2002,13/3/02,23/5/02,25/7/02,8/8/02,13/3/2002,23/5/2002,25/7/2002,8/8/02,NA
3700,PinotNoir,193,193Mtp1,NA,2003,22/3/03,23/5/03,22/7/03,18/8/03,22/3/2003,23/5/2003,22/7/2003,18/8/2003,NA
3701,PinotNoir,193,193Mtp1,NA,2004,17/3/04,2/6/04,28/7/04,19/8/04,17/3/2004,2/6/04,28/7/2004,19/8/2004,NA
3702,PinotNoir,193,193Mtp1,NA,2005,1/4/05,30/5/05,27/7/05,22/8/05,1/4/05,30/5/2005,27/7/2005,22/8/2005,NA
3703,PinotNoir,193,193Mtp1,NA,2006,26/3/06,23/5/06,21/7/06,8/8/06,26/3/2006,23/5/2006,21/7/2006,8/8/06,NA
3704,PinotNoir,193,193Mtp1,NA,2007,6/3/07,15/5/07,17/7/07,13/8/07,6/3/07,15/5/2007,17/7/2007,13/8/2007,NA
3705,PinotNoir,193,193Mtp1,NA,2008,6/3/08,19/5/08,24/7/08,13/8/08,6/3/08,19/5/2008,24/7/2008,13/8/2008,NA
3706,PinotNoir,193,193Mtp1,NA,2009,17/3/09,22/5/09,17/7/09,17/8/09,17/3/2009,22/5/2009,17/7/2009,17/8/2009,NA
3707,PinotNoir,193,193Mtp2,NA,1956,NA,NA,NA,21/8/56,NA,NA,NA,21/8/1956,NA
3708,PinotNoir,193,193Mtp2,NA,1957,9/3/57,NA,NA,5/8/57,9/3/57,NA,NA,5/8/57,NA
3709,PinotNoir,193,193Mtp2,NA,1958,27/3/58,NA,NA,21/8/58,27/3/1958,NA,NA,21/8/1958,NA
3710,PinotNoir,193,193Mtp2,NA,1959,17/3/59,NA,NA,NA,17/3/1959,NA,NA,NA,NA
3711,PinotNoir,193,193Mtp2,NA,1976,NA,NA,22/7/76,NA,NA,NA,22/7/1976,NA,NA
3712,PinotNoir,193,193Mtp2,NA,1977,NA,NA,1/8/77,NA,NA,NA,1/8/77,NA,NA
3713,PinotNoir,193,193Mtp2,NA,1978,NA,NA,8/8/78,NA,NA,NA,8/8/78,NA,NA
3714,PinotNoir,193,193Mtp2,NA,1979,NA,NA,30/7/79,NA,NA,NA,30/7/1979,NA,NA
3715,PinotNoir,193,193Mtp2,NA,1980,NA,NA,28/7/80,NA,NA,NA,28/7/1980,NA,NA
3716,PinotNoir,193,193Mtp2,NA,1982,NA,NA,19/7/82,NA,NA,NA,19/7/1982,NA,NA
3717,PinotNoir,193,193Mtp2,NA,1983,NA,NA,2/8/83,NA,NA,NA,2/8/83,NA,NA
3718,PinotNoir,193,193Mtp2,NA,1984,NA,NA,6/8/84,NA,NA,NA,6/8/84,NA,NA
3719,PinotNoir,193,193Mtp2,NA,1985,NA,NA,1/8/85,NA,NA,NA,1/8/85,NA,NA
3720,PinotNoir,193,193Mtp2,NA,1987,NA,2/6/87,3/8/87,24/8/87,NA,2/6/87,3/8/87,24/8/1987,NA
3721,PinotNoir,193,193Mtp2,NA,1988,20/3/88,26/5/88,25/7/88,16/8/88,20/3/1988,26/5/1988,25/7/1988,16/8/1988,NA
3722,PinotNoir,193,193Mtp2,NA,1989,NA,22/5/89,24/7/89,NA,NA,22/5/1989,24/7/1989,NA,NA
3723,PinotNoir,193,193Mtp2,NA,1990,NA,19/5/90,19/7/90,NA,NA,19/5/1990,19/7/1990,NA,NA
3724,PinotNoir,193,193Mtp2,NA,1991,NA,28/5/91,30/7/91,NA,NA,28/5/1991,30/7/1991,NA,NA
3725,PinotNoir,193,193Mtp2,NA,1992,23/3/92,22/5/92,22/7/92,17/8/92,23/3/1992,22/5/1992,22/7/1992,17/8/1992,NA
3726,PinotNoir,193,193Mtp2,NA,1994,10/3/94,18/5/94,20/7/94,22/8/94,10/3/94,18/5/1994,20/7/1994,22/8/1994,NA
3727,PinotNoir,193,193Mtp2,NA,1995,20/3/95,23/5/95,24/7/95,21/8/95,20/3/1995,23/5/1995,24/7/1995,21/8/1995,NA
3728,PinotNoir,193,193Mtp2,NA,1996,18/3/96,26/5/96,25/7/96,20/8/96,18/3/1996,26/5/1996,25/7/1996,20/8/1996,NA
3729,PinotNoir,193,193Mtp2,NA,1997,10/3/97,5/5/97,8/7/97,11/8/97,10/3/97,5/5/97,8/7/97,11/8/97,NA
3730,PinotNoir,193,193Mtp3,NA,1976,NA,NA,29/7/76,NA,NA,NA,29/7/1976,NA,NA
3731,PinotNoir,193,193Mtp3,NA,1977,NA,NA,1/8/77,NA,NA,NA,1/8/77,NA,NA
3732,PinotNoir,193,193Mtp3,NA,1978,NA,NA,31/7/78,NA,NA,NA,31/7/1978,NA,NA
3733,PinotNoir,193,193Mtp4,NA,1957,NA,NA,NA,5/8/57,NA,NA,NA,5/8/57,NA
3734,PinotNoir,193,193Mtp4,NA,1958,21/3/58,NA,NA,18/8/58,21/3/1958,NA,NA,18/8/1958,NA
3735,PinotNoir,193,193Mtp4,NA,1959,17/3/59,NA,NA,11/8/59,17/3/1959,NA,NA,11/8/59,NA
3736,PinotNoir,193,193Mtp4,NA,1960,12/3/60,NA,NA,NA,12/3/60,NA,NA,NA,NA
3737,PinotNoir,193,193Mtp5,NA,1957,6/3/57,NA,NA,19/8/57,6/3/57,NA,NA,19/8/1957,NA
3738,PinotNoir,193,193Mtp5,NA,1958,21/3/58,NA,NA,18/8/58,21/3/1958,NA,NA,18/8/1958,NA
3739,PinotNoir,193,193Mtp5,NA,1959,17/3/59,NA,NA,11/8/59,17/3/1959,NA,NA,11/8/59,NA
3740,PinotNoir,193,193Mtp6,NA,1956,NA,NA,NA,21/8/56,NA,NA,NA,21/8/1956,NA
3741,PinotNoir,193,193Mtp6,NA,1957,NA,NA,NA,19/8/57,NA,NA,NA,19/8/1957,NA
3742,PinotNoir,193,193Mtp6,NA,1958,29/3/58,NA,NA,18/8/58,29/3/1958,NA,NA,18/8/1958,NA
3743,PinotNoir,193,193Mtp6,NA,1959,13/3/59,NA,NA,NA,13/3/1959,NA,NA,NA,NA
3744,PinotNoir,193,193Mtp6,NA,1960,14/3/60,NA,NA,NA,14/3/1960,NA,NA,NA,NA
3745,PinotNoir,193,193Mtp6,NA,1976,NA,NA,29/7/76,NA,NA,NA,29/7/1976,NA,NA
3746,PinotNoir,193,193Mtp6,NA,1977,NA,NA,1/8/77,NA,NA,NA,1/8/77,NA,NA
3747,PinotNoir,193,193Mtp6,NA,1978,NA,NA,8/8/78,NA,NA,NA,8/8/78,NA,NA
3748,PinotNoir,193,193Mtp6,NA,1979,NA,NA,30/7/79,NA,NA,NA,30/7/1979,NA,NA
3749,PinotNoir,193,193Mtp6,NA,1980,NA,NA,28/7/80,NA,NA,NA,28/7/1980,NA,NA
3750,PinotNoir,193,193Mtp6,NA,1982,NA,NA,19/7/82,NA,NA,NA,19/7/1982,NA,NA
3751,PinotNoir,193,193Mtp6,NA,1983,NA,NA,2/8/83,NA,NA,NA,2/8/83,NA,NA
3752,PinotNoir,193,193Mtp6,NA,1984,NA,NA,6/8/84,NA,NA,NA,6/8/84,NA,NA
3753,PinotNoir,193,193Mtp6,NA,1985,NA,NA,1/8/85,NA,NA,NA,1/8/85,NA,NA
3754,PinotNoir,193,193Mtp6,NA,1987,NA,2/6/87,3/8/87,17/8/87,NA,2/6/87,3/8/87,17/8/1987,NA
3755,PinotNoir,193,193Mtp6,NA,1988,16/3/88,26/5/88,25/7/88,16/8/88,16/3/1988,26/5/1988,25/7/1988,16/8/1988,NA
3756,PinotNoir,193,193Mtp6,NA,1989,NA,24/5/89,24/7/89,NA,NA,24/5/1989,24/7/1989,NA,NA
3757,PinotNoir,193,193Mtp6,NA,1990,NA,18/5/90,19/7/90,NA,NA,18/5/1990,19/7/1990,NA,NA
3758,PinotNoir,193,193Mtp6,NA,1991,NA,3/6/91,30/7/91,NA,NA,3/6/91,30/7/1991,NA,NA
3759,PinotNoir,193,193Mtp6,NA,1992,23/3/92,22/5/92,22/7/92,17/8/92,23/3/1992,22/5/1992,22/7/1992,17/8/1992,NA
3760,PinotNoir,193,193Mtp6,NA,1994,3/3/94,18/5/94,21/7/94,22/8/94,3/3/94,18/5/1994,21/7/1994,22/8/1994,NA
3761,PinotNoir,193,193Mtp6,NA,1995,13/3/95,23/5/95,24/7/95,21/8/95,13/3/1995,23/5/1995,24/7/1995,21/8/1995,NA
3762,PinotNoir,193,193Mtp6,NA,1996,18/3/96,26/5/96,25/7/96,20/8/96,18/3/1996,26/5/1996,25/7/1996,20/8/1996,NA
3763,PinotNoir,193,193Mtp6,NA,1997,1/3/97,5/5/97,8/7/97,11/8/97,1/3/97,5/5/97,8/7/97,11/8/97,NA
3764,PinotNoir,193,193Mtp6,NA,1998,18/3/98,22/5/98,20/7/98,17/8/98,18/3/1998,22/5/1998,20/7/1998,17/8/1998,NA
3765,PinotNoir,193,193Mtp6,NA,1999,14/3/99,23/5/99,19/7/99,24/8/99,14/3/1999,23/5/1999,19/7/1999,24/8/1999,NA
3766,PinotNoir,193,193Mtp6,NA,2000,24/3/00,29/5/00,24/7/00,17/8/00,24/3/2000,29/5/2000,24/7/2000,17/8/2000,NA
3767,PinotNoir,193,193Mtp8,NA,1956,27/3/56,NA,NA,10/9/56,27/3/1956,NA,NA,10/9/56,NA
3768,PinotNoir,193,193Mtp8,NA,1957,10/3/57,NA,NA,19/8/57,10/3/57,NA,NA,19/8/1957,NA
3769,PinotNoir,193,193Mtp8,NA,1958,28/3/58,NA,NA,18/8/58,28/3/1958,NA,NA,18/8/1958,NA
3770,PinotNoir,193,193Mtp9,NA,1956,28/3/56,NA,NA,14/8/56,28/3/1956,NA,NA,14/8/1956,NA
3771,PinotNoir,193,193Mtp9,NA,1957,10/3/57,NA,NA,19/8/57,10/3/57,NA,NA,19/8/1957,NA
3772,PinotNoir,193,193Mtp9,NA,1958,24/3/58,NA,NA,18/8/58,24/3/1958,NA,NA,18/8/1958,NA
3773,PinotNoir,193,193Mtp10,NA,1956,30/3/56,NA,NA,14/8/56,30/3/1956,NA,NA,14/8/1956,NA
3774,PinotNoir,193,193Mtp10,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3775,PinotNoir,193,193Mtp10,NA,1958,26/3/58,NA,NA,18/8/58,26/3/1958,NA,NA,18/8/1958,NA
3776,PinotNoir,193,193Mtp11,NA,1958,26/3/58,NA,NA,19/8/58,26/3/1958,NA,NA,19/8/1958,NA
3777,PinotNoir,193,193Mtp11,NA,1959,16/3/59,NA,NA,10/8/59,16/3/1959,NA,NA,10/8/59,NA
3778,PinotNoir,193,193Mtp11,NA,1960,14/3/60,NA,NA,1/8/60,14/3/1960,NA,NA,1/8/60,NA
3779,PinotNoir,193,193Mtp11,NA,1961,NA,NA,NA,14/8/61,NA,NA,NA,14/8/1961,NA
3780,PinotNoir,193,193Mtp12,NA,1956,28/3/56,NA,NA,10/9/56,28/3/1956,NA,NA,10/9/56,NA
3781,PinotNoir,193,193Mtp12,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3782,PinotNoir,193,193Mtp12,NA,1958,25/3/58,NA,NA,18/8/58,25/3/1958,NA,NA,18/8/1958,NA
3783,PinotNoir,193,193Mtp13,NA,1956,28/3/56,NA,NA,21/8/56,28/3/1956,NA,NA,21/8/1956,NA
3784,PinotNoir,193,193Mtp13,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3785,PinotNoir,193,193Mtp13,NA,1958,27/3/58,NA,NA,18/8/58,27/3/1958,NA,NA,18/8/1958,NA
3786,PinotNoir,193,193Mtp14,NA,1956,28/3/56,NA,NA,14/8/56,28/3/1956,NA,NA,14/8/1956,NA
3787,PinotNoir,193,193Mtp14,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3788,PinotNoir,193,193Mtp14,NA,1958,28/3/58,NA,NA,19/8/58,28/3/1958,NA,NA,19/8/1958,NA
3789,PinotNoir,193,193Mtp15,NA,1956,28/3/56,NA,NA,14/8/56,28/3/1956,NA,NA,14/8/1956,NA
3790,PinotNoir,193,193Mtp15,NA,1957,11/3/57,NA,NA,19/8/57,11/3/57,NA,NA,19/8/1957,NA
3791,PinotNoir,193,193Mtp15,NA,1958,29/3/58,NA,NA,27/8/58,29/3/1958,NA,NA,27/8/1958,NA
3792,PinotNoir,193,193Mtp16,NA,1956,NA,NA,NA,27/8/56,NA,NA,NA,27/8/1956,NA
3793,PinotNoir,193,193Mtp16,NA,1957,9/3/57,NA,NA,19/8/57,9/3/57,NA,NA,19/8/1957,NA
3794,PinotNoir,193,193Mtp16,NA,1958,29/3/58,NA,NA,21/8/58,29/3/1958,NA,NA,21/8/1958,NA
3795,PinotNoir,193,193Mtp16,NA,1959,13/3/59,NA,NA,NA,13/3/1959,NA,NA,NA,NA
3796,PinotNoir,193,193Mtp16,NA,1960,12/3/60,NA,NA,NA,12/3/60,NA,NA,NA,NA
3797,PinotNoir,193,193Mtp16,NA,1961,27/2/61,NA,NA,NA,27/2/1961,NA,NA,NA,NA
3798,PinotNoir,193,193Mtp17,NA,1956,NA,NA,NA,27/8/56,NA,NA,NA,27/8/1956,NA
3799,PinotNoir,193,193Mtp17,NA,1957,9/3/57,NA,NA,19/8/57,9/3/57,NA,NA,19/8/1957,NA
3800,PinotNoir,193,193Mtp17,NA,1958,26/3/58,NA,NA,21/8/58,26/3/1958,NA,NA,21/8/1958,NA
3801,PinotNoir,193,193Mtp17,NA,1959,11/3/59,NA,NA,NA,11/3/59,NA,NA,NA,NA
3802,PinotNoir,193,193Mtp17,NA,1960,12/3/60,NA,NA,NA,12/3/60,NA,NA,NA,NA
3803,PinotNoir,193,193Mtp17,NA,1961,6/3/61,NA,NA,NA,6/3/61,NA,NA,NA,NA
3804,PinotNoir,193,193Mtp18,NA,1956,26/3/56,NA,NA,14/8/56,26/3/1956,NA,NA,14/8/1956,NA
3805,PinotNoir,193,193Mtp18,NA,1957,13/3/57,NA,NA,12/8/57,13/3/1957,NA,NA,12/8/57,NA
3806,PinotNoir,193,193Mtp18,NA,1958,28/3/58,NA,NA,18/8/58,28/3/1958,NA,NA,18/8/1958,NA
3807,PinotNoir,193,193Mtp18,NA,1959,19/3/59,NA,NA,NA,19/3/1959,NA,NA,NA,NA
3808,PinotNoir,193,193Mtp18,NA,1976,NA,NA,29/7/76,NA,NA,NA,29/7/1976,NA,NA
3809,PinotNoir,193,193Mtp18,NA,1977,NA,NA,5/8/77,NA,NA,NA,5/8/77,NA,NA
3810,PinotNoir,193,193Mtp18,NA,1978,NA,NA,8/8/78,NA,NA,NA,8/8/78,NA,NA
3811,PinotNoir,193,193Mtp18,NA,1979,NA,NA,30/7/79,NA,NA,NA,30/7/1979,NA,NA
3812,PinotNoir,193,193Mtp18,NA,1980,NA,NA,4/8/80,NA,NA,NA,4/8/80,NA,NA
3813,PinotNoir,193,193Mtp18,NA,1982,NA,NA,19/7/82,NA,NA,NA,19/7/1982,NA,NA
3814,PinotNoir,193,193Mtp18,NA,1983,NA,NA,2/8/83,NA,NA,NA,2/8/83,NA,NA
3815,PinotNoir,193,193Mtp18,NA,1984,NA,NA,6/8/84,NA,NA,NA,6/8/84,NA,NA
3816,PinotNoir,193,193Mtp18,NA,1985,NA,NA,1/8/85,NA,NA,NA,1/8/85,NA,NA
3817,PinotNoir,193,193Mtp18,NA,1996,NA,26/5/96,NA,NA,NA,26/5/1996,NA,NA,NA
3818,PinotNoir,193,193Mtp18,NA,1998,17/3/98,22/5/98,21/7/98,17/8/98,17/3/1998,22/5/1998,21/7/1998,17/8/1998,NA
3819,PinotNoir,193,193Mtp18,NA,1999,17/3/99,22/5/99,19/7/99,24/8/99,17/3/1999,22/5/1999,19/7/1999,24/8/1999,NA
3820,PinotNoir,193,193Mtp18,NA,2000,21/3/00,26/5/00,24/7/00,17/8/00,21/3/2000,26/5/2000,24/7/2000,17/8/2000,NA
3821,PinotNoir,193,193Mtp21,NA,1956,30/3/56,NA,NA,14/8/56,30/3/1956,NA,NA,14/8/1956,NA
3822,PinotNoir,193,193Mtp21,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3823,PinotNoir,193,193Mtp21,NA,1958,28/3/58,NA,NA,18/8/58,28/3/1958,NA,NA,18/8/1958,NA
3824,PinotNoir,193,193Mtp22,NA,1956,26/3/56,NA,NA,27/8/56,26/3/1956,NA,NA,27/8/1956,NA
3825,PinotNoir,193,193Mtp22,NA,1957,11/3/57,NA,NA,12/8/57,11/3/57,NA,NA,12/8/57,NA
3826,PinotNoir,193,193Mtp22,NA,1958,29/3/58,NA,NA,18/8/58,29/3/1958,NA,NA,18/8/1958,NA
3827,PinotNoir,193,193Mtp22,NA,1959,25/3/59,NA,NA,NA,25/3/1959,NA,NA,NA,NA
3828,PinotNoir,193,193Mtp22,NA,1960,18/3/60,NA,NA,NA,18/3/1960,NA,NA,NA,NA
3829,PinotNoir,193,193Mtp23,NA,1956,28/3/56,NA,NA,27/8/56,28/3/1956,NA,NA,27/8/1956,NA
3830,PinotNoir,193,193Mtp23,NA,1957,7/3/57,NA,NA,19/8/57,7/3/57,NA,NA,19/8/1957,NA
3831,PinotNoir,193,193Mtp23,NA,1958,26/3/58,NA,NA,18/8/58,26/3/1958,NA,NA,18/8/1958,NA
3832,PinotNoir,193,193Mtp24,NA,1956,28/3/56,NA,NA,28/8/56,28/3/1956,NA,NA,28/8/1956,NA
3833,PinotNoir,193,193Mtp24,NA,1957,12/3/57,NA,NA,19/8/57,12/3/57,NA,NA,19/8/1957,NA
3834,PinotNoir,193,193Mtp24,NA,1958,25/3/58,NA,NA,21/8/58,25/3/1958,NA,NA,21/8/1958,NA
3835,PinotNoir,193,193Mtp25,NA,1956,28/3/56,NA,NA,10/9/56,28/3/1956,NA,NA,10/9/56,NA
3836,PinotNoir,193,193Mtp25,NA,1957,10/3/57,NA,NA,19/8/57,10/3/57,NA,NA,19/8/1957,NA
3837,PinotNoir,193,193Mtp25,NA,1958,28/3/58,NA,NA,18/8/58,28/3/1958,NA,NA,18/8/1958,NA
3838,PinotNoir,193,193Mtp26,NA,1956,28/3/56,NA,NA,14/8/56,28/3/1956,NA,NA,14/8/1956,NA
3839,PinotNoir,193,193Mtp26,NA,1957,7/3/57,NA,NA,19/8/57,7/3/57,NA,NA,19/8/1957,NA
3840,PinotNoir,193,193Mtp26,NA,1958,28/3/58,NA,NA,21/8/58,28/3/1958,NA,NA,21/8/1958,NA
3841,PinotNoir,193,193Mtp27,NA,1956,25/3/56,NA,NA,14/8/56,25/3/1956,NA,NA,14/8/1956,NA
3842,PinotNoir,193,193Mtp27,NA,1957,10/3/57,NA,NA,12/8/57,10/3/57,NA,NA,12/8/57,NA
3843,PinotNoir,193,193Mtp27,NA,1958,25/3/58,NA,NA,18/8/58,25/3/1958,NA,NA,18/8/1958,NA
3844,PinotNoir,193,193Mtp28,NA,1956,30/3/56,NA,NA,21/8/56,30/3/1956,NA,NA,21/8/1956,NA
3845,PinotNoir,193,193Mtp28,NA,1957,15/3/57,NA,NA,19/8/57,15/3/1957,NA,NA,19/8/1957,NA
3846,PinotNoir,193,193Mtp28,NA,1958,29/3/58,NA,NA,18/8/58,29/3/1958,NA,NA,18/8/1958,NA
3847,PinotNoir,193,193Mtp28,NA,1976,NA,NA,5/8/76,NA,NA,NA,5/8/76,NA,NA
3848,PinotNoir,193,193Mtp28,NA,1977,NA,NA,8/8/77,NA,NA,NA,8/8/77,NA,NA
3849,PinotNoir,193,193Mtp28,NA,1978,NA,NA,12/8/78,NA,NA,NA,12/8/78,NA,NA
3850,PinotNoir,193,193Mtp28,NA,1979,NA,NA,30/7/79,NA,NA,NA,30/7/1979,NA,NA
3851,PinotNoir,193,193Mtp28,NA,1980,NA,NA,4/8/80,NA,NA,NA,4/8/80,NA,NA
3852,PinotNoir,193,193Mtp28,NA,1982,NA,NA,22/7/82,NA,NA,NA,22/7/1982,NA,NA
3853,PinotNoir,193,193Mtp28,NA,1983,NA,NA,2/8/83,NA,NA,NA,2/8/83,NA,NA
3854,PinotNoir,193,193Mtp28,NA,1984,NA,NA,9/8/84,NA,NA,NA,9/8/84,NA,NA
3855,PinotNoir,193,193Mtp28,NA,1985,NA,NA,4/8/85,NA,NA,NA,4/8/85,NA,NA
3856,PinotNoir,193,193Mtp28,NA,1996,NA,26/5/96,NA,NA,NA,26/5/1996,NA,NA,NA
3857,PinotNoir,193,193Mtp29,NA,1956,30/3/56,NA,NA,14/8/56,30/3/1956,NA,NA,14/8/1956,NA
3858,PinotNoir,193,193Mtp29,NA,1957,13/3/57,NA,NA,19/8/57,13/3/1957,NA,NA,19/8/1957,NA
3859,PinotNoir,193,193Mtp29,NA,1958,29/3/58,NA,NA,21/8/58,29/3/1958,NA,NA,21/8/1958,NA
3860,PinotNoir,193,193Mtp30,NA,1956,30/3/56,NA,NA,3/9/56,30/3/1956,NA,NA,3/9/56,NA
3861,PinotNoir,193,193Mtp30,NA,1957,11/3/57,NA,NA,19/8/57,11/3/57,NA,NA,19/8/1957,NA
3862,PinotNoir,193,193Mtp30,NA,1958,24/3/58,NA,NA,18/8/58,24/3/1958,NA,NA,18/8/1958,NA
3863,PinotNoir,193,193Mtp31,NA,1956,27/3/56,NA,NA,14/8/56,27/3/1956,NA,NA,14/8/1956,NA
