"variety","event","day","year","mean"
"Cabernet_Sauvignon","VER",211,"1990",216.058441558442
"Cabernet_Sauvignon","VER",225,"1991",216.058441558442
"Cabernet_Sauvignon","VER",217,"0092",216.058441558442
"Cabernet_Sauvignon","VER",231,"1980",216.058441558442
"Cabernet_Sauvignon","VER",222,"0081",216.058441558442
"Cabernet_Sauvignon","VER",207,"1982",216.058441558442
"Cabernet_Sauvignon","VER",215,"0087",216.058441558442
"Cabernet_Sauvignon","VER",217,"0088",216.058441558442
"Cabernet_Sauvignon","VER",213,"0089",216.058441558442
"Cabernet_Sauvignon","VER",211,"1990",216.058441558442
"Cabernet_Sauvignon","VER",225,"1991",216.058441558442
"Cabernet_Sauvignon","VER",217,"0092",216.058441558442
"Cabernet_Sauvignon","VER",231,"1980",216.058441558442
"Cabernet_Sauvignon","VER",222,"0081",216.058441558442
"Cabernet_Sauvignon","VER",207,"1982",216.058441558442
"Cabernet_Sauvignon","VER",231,"1980",216.058441558442
"Cabernet_Sauvignon","VER",229,"1981",216.058441558442
"Cabernet_Sauvignon","VER",211,"1982",216.058441558442
"Cabernet_Sauvignon","VER",219,"0076",216.058441558442
"Cabernet_Sauvignon","VER",228,"1977",216.058441558442
"Cabernet_Sauvignon","VER",229,"1978",216.058441558442
"Cabernet_Sauvignon","VER",208,"1992",216.058441558442
"Cabernet_Sauvignon","VER",213,"0093",216.058441558442
"Cabernet_Sauvignon","VER",213,"0094",216.058441558442
"Morrestal ","VER",218,"0076",227.622222222222
"Morrestal ","VER",234,"1977",227.622222222222
"Morrestal ","VER",228,"1978",227.622222222222
"Morrestal ","VER",218,"0076",227.622222222222
"Morrestal ","VER",228,"1977",227.622222222222
"Morrestal ","VER",228,"1978",227.622222222222
"Morrestal ","VER",222,"0076",227.622222222222
"Morrestal ","VER",234,"1977",227.622222222222
"Morrestal ","VER",233,"1978",227.622222222222
"Morrestal ","VER",222,"0076",227.622222222222
"Morrestal ","VER",234,"1977",227.622222222222
"Morrestal ","VER",240,"1978",227.622222222222
"Morrestal ","VER",221,"0076",227.622222222222
"Morrestal ","VER",228,"1977",227.622222222222
"Morrestal ","VER",229,"1978",227.622222222222
"Morrestal ","VER",221,"0076",227.622222222222
"Morrestal ","VER",231,"1977",227.622222222222
"Morrestal ","VER",229,"1978",227.622222222222
"Morrestal ","VER",238,"1980",227.622222222222
"Morrestal ","VER",236,"1981",227.622222222222
"Morrestal ","VER",218,"0082",227.622222222222
"Morrestal ","VER",228,"1979",227.622222222222
"Morrestal ","VER",229,"1981",227.622222222222
"Morrestal ","VER",214,"0082",227.622222222222
"Morrestal ","VER",229,"1981",227.622222222222
"Morrestal ","VER",221,"0082",227.622222222222
"Morrestal ","VER",224,"0083",227.622222222222
"Morrestal ","VER",229,"1981",227.622222222222
"Morrestal ","VER",221,"0082",227.622222222222
"Morrestal ","VER",229,"1983",227.622222222222
"Morrestal ","VER",242,"1980",227.622222222222
"Morrestal ","VER",221,"0081",227.622222222222
"Morrestal ","VER",211,"1982",227.622222222222
"Morrestal ","VER",245,"0080",227.622222222222
"Morrestal ","VER",221,"0082",227.622222222222
"Morrestal ","VER",224,"0083",227.622222222222
"Morrestal ","VER",232,"1979",227.622222222222
"Morrestal ","VER",245,"0080",227.622222222222
"Morrestal ","VER",238,"1981",227.622222222222
"Morrestal ","VER",222,"0087",227.622222222222
"Morrestal ","VER",225,"0088",227.622222222222
"Morrestal ","VER",218,"0090",227.622222222222
"Morrestal ","VER",235,"1991",227.622222222222
"Morrestal ","VER",230,"1992",227.622222222222
"Morrestal ","VER",220,"0094",227.622222222222
"Listan","VER",211,"1976",215.045454545455
"Listan","VER",220,"0077",215.045454545455
"Listan","VER",220,"0078",215.045454545455
"Listan","VER",211,"1976",215.045454545455
"Listan","VER",220,"0077",215.045454545455
"Listan","VER",220,"0078",215.045454545455
"Listan","VER",205,"1995",215.045454545455
"Listan","VER",211,"1976",215.045454545455
"Listan","VER",220,"0077",215.045454545455
"Listan","VER",220,"0078",215.045454545455
"Listan","VER",211,"1976",215.045454545455
"Listan","VER",234,"1977",215.045454545455
"Listan","VER",224,"0078",215.045454545455
"Listan","VER",210,"1976",215.045454545455
"Listan","VER",213,"0077",215.045454545455
"Listan","VER",213,"0078",215.045454545455
"Listan","VER",205,"1976",215.045454545455
"Listan","VER",221,"0077",215.045454545455
"Listan","VER",226,"1978",215.045454545455
"Listan","VER",208,"1992",215.045454545455
"Listan","VER",206,"1993",215.045454545455
"Listan","VER",202,"1994",215.045454545455
"Beni Carlo","VER",218,"0076",223.8
"Beni Carlo","VER",228,"1977",223.8
"Beni Carlo","VER",228,"1978",223.8
"Beni Carlo","VER",217,"0077",223.8
"Beni Carlo","VER",228,"1978",223.8
"GrenacheNoir","VER",225,"0076",219.357142857143
"GrenacheNoir","VER",234,"1977",219.357142857143
"GrenacheNoir","VER",228,"1978",219.357142857143
"GrenacheNoir","VER",218,"0076",219.357142857143
"GrenacheNoir","VER",228,"1977",219.357142857143
"GrenacheNoir","VER",228,"1978",219.357142857143
"GrenacheNoir","VER",222,"0076",219.357142857143
"GrenacheNoir","VER",234,"1977",219.357142857143
"GrenacheNoir","VER",228,"1978",219.357142857143
"GrenacheNoir","VER",225,"0076",219.357142857143
"GrenacheNoir","VER",231,"1977",219.357142857143
"GrenacheNoir","VER",228,"1978",219.357142857143
"GrenacheNoir","VER",218,"0076",219.357142857143
"GrenacheNoir","VER",234,"1977",219.357142857143
"GrenacheNoir","VER",228,"1978",219.357142857143
"GrenacheNoir","VER",219,"0076",219.357142857143
"GrenacheNoir","VER",234,"1977",219.357142857143
"GrenacheNoir","VER",234,"1978",219.357142857143
"GrenacheNoir","VER",238,"1980",219.357142857143
"GrenacheNoir","VER",229,"1981",219.357142857143
"GrenacheNoir","VER",214,"0082",219.357142857143
"Aleatico","VER",218,"0076",223.285714285714
"Aleatico","VER",228,"1977",223.285714285714
"Aleatico","VER",228,"1978",223.285714285714
"Aleatico","VER",215,"0076",223.285714285714
"Aleatico","VER",221,"0077",223.285714285714
"Aleatico","VER",229,"1978",223.285714285714
"Aleatico","VER",221,"0076",223.285714285714
"Aleatico","VER",228,"1977",223.285714285714
"Aleatico","VER",229,"1978",223.285714285714
"Aleatico","VER",215,"0076",223.285714285714
"Aleatico","VER",221,"0077",223.285714285714
"Aleatico","VER",229,"1978",223.285714285714
"Aleatico","VER",221,"0076",223.285714285714
"Aleatico","VER",221,"0077",223.285714285714
"Aleatico","VER",231,"1978",223.285714285714
"Aleatico","VER",221,"0077",223.285714285714
"Aleatico","VER",229,"1978",223.285714285714
"Aleatico","VER",221,"0076",223.285714285714
"Aleatico","VER",221,"0077",223.285714285714
"Aleatico","VER",229,"1978",223.285714285714
"Aleatico","VER",213,"0094",223.285714285714
"Sciacarello","VER",215,"0076",222.413793103448
"Sciacarello","VER",221,"0077",222.413793103448
"Sciacarello","VER",222,"0078",222.413793103448
"Sciacarello","VER",219,"0076",222.413793103448
"Sciacarello","VER",224,"0077",222.413793103448
"Sciacarello","VER",211,"1978",222.413793103448
"Sciacarello","VER",215,"0076",222.413793103448
"Sciacarello","VER",220,"0077",222.413793103448
"Sciacarello","VER",222,"0078",222.413793103448
"Sciacarello","VER",221,"0076",222.413793103448
"Sciacarello","VER",228,"1977",222.413793103448
"Sciacarello","VER",229,"1978",222.413793103448
"Sciacarello","VER",221,"0076",222.413793103448
"Sciacarello","VER",228,"1977",222.413793103448
"Sciacarello","VER",229,"1978",222.413793103448
"Sciacarello","VER",221,"0076",222.413793103448
"Sciacarello","VER",228,"1977",222.413793103448
"Sciacarello","VER",229,"1978",222.413793103448
"Sciacarello","VER",221,"0076",222.413793103448
"Sciacarello","VER",221,"0077",222.413793103448
"Sciacarello","VER",222,"0078",222.413793103448
"Sciacarello","VER",224,"0077",222.413793103448
"Sciacarello","VER",229,"1978",222.413793103448
"Sciacarello","VER",219,"0076",222.413793103448
"Sciacarello","VER",225,"1977",222.413793103448
"Sciacarello","VER",229,"1978",222.413793103448
"Sciacarello","VER",215,"0076",222.413793103448
"Sciacarello","VER",225,"1977",222.413793103448
"Sciacarello","VER",217,"0078",222.413793103448
"Durif","VER",220,"0077",215.444444444444
"Durif","VER",220,"0078",215.444444444444
"Durif","VER",208,"1999",215.444444444444
"Durif","VER",211,"1976",215.444444444444
"Durif","VER",213,"0077",215.444444444444
"Durif","VER",221,"0078",215.444444444444
"Durif","VER",211,"1979",215.444444444444
"Durif","VER",224,"0080",215.444444444444
"Durif","VER",211,"1981",215.444444444444
"Marsanne","VER",211,"1992",214
"Marsanne","VER",218,"0093",214
"Marsanne","VER",213,"0094",214
"Roussanne","VER",218,"0089",218
"Roussanne","VER",217,"0094",218
"Roussanne","VER",219,"0095",218
"Aligote","VER",206,"2000",206
"Meunier","VER",204,"1976",207.589743589744
"Meunier","VER",213,"0077",207.589743589744
"Meunier","VER",212,"1978",207.589743589744
"Meunier","VER",208,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",214,"0083",207.589743589744
"Meunier","VER",205,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",214,"0083",207.589743589744
"Meunier","VER",208,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",214,"0083",207.589743589744
"Meunier","VER",217,"0080",207.589743589744
"Meunier","VER",205,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",217,"0080",207.589743589744
"Meunier","VER",208,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",241,"1980",207.589743589744
"Meunier","VER",208,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",221,"0080",207.589743589744
"Meunier","VER",193,"0081",207.589743589744
"Meunier","VER",218,"0082",207.589743589744
"Meunier","VER",207,"1996",207.589743589744
"Meunier","VER",217,"0080",207.589743589744
"Meunier","VER",205,"1981",207.589743589744
"Meunier","VER",200,"1982",207.589743589744
"Meunier","VER",217,"0080",207.589743589744
"Meunier","VER",201,"1981",207.589743589744
"Meunier","VER",193,"0082",207.589743589744
"Meunier","VER",217,"0080",207.589743589744
"Meunier","VER",205,"1981",207.589743589744
"Meunier","VER",203,"1982",207.589743589744
"Meunier","VER",210,"1980",207.589743589744
"Meunier","VER",205,"1981",207.589743589744
"Meunier","VER",193,"0082",207.589743589744
"Meunier","VER",202,"1994",207.589743589744
"Meunier","VER",201,"1995",207.589743589744
"Pinot blanc","VER",211,"1976",200.866666666667
"Pinot blanc","VER",217,"0077",200.866666666667
"Pinot blanc","VER",212,"1978",200.866666666667
"Pinot blanc","VER",211,"1976",200.866666666667
"Pinot blanc","VER",220,"0077",200.866666666667
"Pinot blanc","VER",212,"1978",200.866666666667
"Pinot blanc","VER",211,"1976",200.866666666667
"Pinot blanc","VER",228,"1977",200.866666666667
"Pinot blanc","VER",212,"1978",200.866666666667
"Pinot blanc","VER",211,"1976",200.866666666667
"Pinot blanc","VER",220,"0077",200.866666666667
"Pinot blanc","VER",212,"1978",200.866666666667
"Pinot blanc","VER",145,"1993",200.866666666667
"Pinot blanc","VER",144,"1994",200.866666666667
"Pinot blanc","VER",147,"1995",200.866666666667
"Pinot gris","VER",203,"1992",205
"Pinot gris","VER",206,"1993",205
"Pinot gris","VER",206,"1994",205
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",225,"0076",229.710382513661
"CarignanNoir","VER",242,"1977",229.710382513661
"CarignanNoir","VER",233,"1978",229.710382513661
"CarignanNoir","VER",224,"0088",229.710382513661
"CarignanNoir","VER",219,"0089",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",228,"1991",229.710382513661
"CarignanNoir","VER",223,"0092",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",233,"1995",229.710382513661
"CarignanNoir","VER",218,"0076",229.710382513661
"CarignanNoir","VER",234,"1977",229.710382513661
"CarignanNoir","VER",233,"1978",229.710382513661
"CarignanNoir","VER",218,"0087",229.710382513661
"CarignanNoir","VER",221,"0088",229.710382513661
"CarignanNoir","VER",219,"0089",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",228,"1991",229.710382513661
"CarignanNoir","VER",223,"0092",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",228,"1995",229.710382513661
"CarignanNoir","VER",219,"0098",229.710382513661
"CarignanNoir","VER",215,"0099",229.710382513661
"CarignanNoir","VER",229,"2000",229.710382513661
"CarignanNoir","VER",210,"2002",229.710382513661
"CarignanNoir","VER",217,"0003",229.710382513661
"CarignanNoir","VER",215,"0004",229.710382513661
"CarignanNoir","VER",217,"0005",229.710382513661
"CarignanNoir","VER",216,"0006",229.710382513661
"CarignanNoir","VER",205,"2007",229.710382513661
"CarignanNoir","VER",213,"2008",229.710382513661
"CarignanNoir","VER",211,"2009",229.710382513661
"CarignanNoir","VER",214,"0010",229.710382513661
"CarignanNoir","VER",206,"2011",229.710382513661
"CarignanNoir","VER",213,"2012",229.710382513661
"CarignanNoir","VER",224,"0013",229.710382513661
"CarignanNoir","VER",234,"1977",229.710382513661
"CarignanNoir","VER",233,"1978",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",208,"1998",229.710382513661
"CarignanNoir","VER",215,"0099",229.710382513661
"CarignanNoir","VER",213,"2000",229.710382513661
"CarignanNoir","VER",210,"2002",229.710382513661
"CarignanNoir","VER",217,"0003",229.710382513661
"CarignanNoir","VER",215,"0004",229.710382513661
"CarignanNoir","VER",220,"0005",229.710382513661
"CarignanNoir","VER",209,"2006",229.710382513661
"CarignanNoir","VER",205,"2007",229.710382513661
"CarignanNoir","VER",213,"2008",229.710382513661
"CarignanNoir","VER",208,"2009",229.710382513661
"CarignanNoir","VER",214,"0010",229.710382513661
"CarignanNoir","VER",203,"2011",229.710382513661
"CarignanNoir","VER",213,"2012",229.710382513661
"CarignanNoir","VER",224,"0013",229.710382513661
"CarignanNoir","VER",234,"1977",229.710382513661
"CarignanNoir","VER",233,"1978",229.710382513661
"CarignanNoir","VER",216,"0088",229.710382513661
"CarignanNoir","VER",219,"0089",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",226,"1976",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",223,"0092",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",228,"1995",229.710382513661
"CarignanNoir","VER",218,"0096",229.710382513661
"CarignanNoir","VER",237,"2003",229.710382513661
"CarignanNoir","VER",225,"0076",229.710382513661
"CarignanNoir","VER",228,"1977",229.710382513661
"CarignanNoir","VER",233,"1978",229.710382513661
"CarignanNoir","VER",218,"0087",229.710382513661
"CarignanNoir","VER",218,"0088",229.710382513661
"CarignanNoir","VER",219,"0089",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",228,"1991",229.710382513661
"CarignanNoir","VER",223,"0092",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",228,"1995",229.710382513661
"CarignanNoir","VER",218,"0096",229.710382513661
"CarignanNoir","VER",209,"1997",229.710382513661
"CarignanNoir","VER",209,"1998",229.710382513661
"CarignanNoir","VER",214,"0099",229.710382513661
"CarignanNoir","VER",213,"2000",229.710382513661
"CarignanNoir","VER",210,"2002",229.710382513661
"CarignanNoir","VER",217,"0003",229.710382513661
"CarignanNoir","VER",225,"0004",229.710382513661
"CarignanNoir","VER",226,"2005",229.710382513661
"CarignanNoir","VER",228,"2006",229.710382513661
"CarignanNoir","VER",205,"2007",229.710382513661
"CarignanNoir","VER",213,"2008",229.710382513661
"CarignanNoir","VER",211,"2009",229.710382513661
"CarignanNoir","VER",214,"0010",229.710382513661
"CarignanNoir","VER",209,"2011",229.710382513661
"CarignanNoir","VER",214,"0012",229.710382513661
"CarignanNoir","VER",224,"0013",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",218,"0076",229.710382513661
"CarignanNoir","VER",230,"1977",229.710382513661
"CarignanNoir","VER",228,"1978",229.710382513661
"CarignanNoir","VER",218,"0087",229.710382513661
"CarignanNoir","VER",221,"0088",229.710382513661
"CarignanNoir","VER",219,"0089",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",228,"1991",229.710382513661
"CarignanNoir","VER",223,"0092",229.710382513661
"CarignanNoir","VER",221,"0093",229.710382513661
"CarignanNoir","VER",220,"0094",229.710382513661
"CarignanNoir","VER",228,"1995",229.710382513661
"CarignanNoir","VER",225,"0096",229.710382513661
"CarignanNoir","VER",209,"1997",229.710382513661
"CarignanNoir","VER",220,"0000",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",215,"0076",229.710382513661
"CarignanNoir","VER",228,"1977",229.710382513661
"CarignanNoir","VER",229,"1978",229.710382513661
"CarignanNoir","VER",217,"0088",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",231,"1991",229.710382513661
"CarignanNoir","VER",214,"0092",229.710382513661
"CarignanNoir","VER",221,"0093",229.710382513661
"CarignanNoir","VER",217,"0003",229.710382513661
"CarignanNoir","VER",225,"0004",229.710382513661
"CarignanNoir","VER",220,"0005",229.710382513661
"CarignanNoir","VER",216,"0006",229.710382513661
"CarignanNoir","VER",213,"2008",229.710382513661
"CarignanNoir","VER",214,"0010",229.710382513661
"CarignanNoir","VER",211,"2011",229.710382513661
"CarignanNoir","VER",214,"0012",229.710382513661
"CarignanNoir","VER",218,"0013",229.710382513661
"CarignanNoir","VER",222,"0087",229.710382513661
"CarignanNoir","VER",225,"0088",229.710382513661
"CarignanNoir","VER",218,"0090",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",261,"1990",229.710382513661
"CarignanNoir","VER",231,"1991",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",221,"0093",229.710382513661
"CarignanNoir","VER",220,"0094",229.710382513661
"CarignanNoir","VER",214,"0010",229.710382513661
"CarignanNoir","VER",208,"2011",229.710382513661
"CarignanNoir","VER",212,"2012",229.710382513661
"CarignanNoir","VER",218,"0013",229.710382513661
"CarignanNoir","VER",220,"0089",229.710382513661
"CarignanNoir","VER",211,"1990",229.710382513661
"CarignanNoir","VER",231,"1991",229.710382513661
"CarignanNoir","VER",258,"1992",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",211,"1990",229.710382513661
"CarignanNoir","VER",231,"1991",229.710382513661
"CarignanNoir","VER",214,"0092",229.710382513661
"CarignanNoir","VER",263,"1993",229.710382513661
"CarignanNoir","VER",211,"1990",229.710382513661
"CarignanNoir","VER",218,"0092",229.710382513661
"CarignanNoir","VER",221,"0093",229.710382513661
"Chardonnay","VER",204,"1976",211
"Chardonnay","VER",220,"0077",211
"Chardonnay","VER",217,"0078",211
"Chardonnay","VER",211,"1987",211
"Chardonnay","VER",206,"2000",211
"Chardonnay","VER",211,"1976",211
"Chardonnay","VER",220,"0077",211
"Chardonnay","VER",217,"0078",211
"Chardonnay","VER",211,"1987",211
"Chardonnay","VER",213,"0095",211
"Chardonnay","VER",210,"1996",211
"Chardonnay","VER",194,"1997",211
"Chardonnay","VER",206,"2000",211
"Chardonnay","VER",217,"0083",211
"Chardonnay","VER",219,"0084",211
"Chardonnay","VER",213,"0085",211
"Chardonnay","VER",210,"1988",211
"Chardonnay","VER",204,"1976",211
"Chardonnay","VER",220,"0077",211
"Chardonnay","VER",217,"0078",211
"Chardonnay","VER",211,"1987",211
"Chardonnay","VER",213,"0095",211
"Chardonnay","VER",210,"1996",211
"Chardonnay","VER",205,"1998",211
"Chardonnay","VER",208,"1999",211
"Chardonnay","VER",213,"2000",211
"Chardonnay","VER",204,"2001",211
"Chardonnay","VER",210,"2002",211
"Chardonnay","VER",203,"2003",211
"Chardonnay","VER",215,"0004",211
"Chardonnay","VER",210,"2005",211
"Chardonnay","VER",205,"2006",211
"Chardonnay","VER",205,"2007",211
"Chardonnay","VER",213,"2008",211
"Chardonnay","VER",202,"2009",211
"Chardonnay","VER",207,"2010",211
"Chardonnay","VER",203,"2011",211
"Chardonnay","VER",208,"2012",211
"Chardonnay","VER",211,"1976",211
"Chardonnay","VER",228,"1977",211
"Chardonnay","VER",212,"1978",211
"Chardonnay","VER",211,"1987",211
"Chardonnay","VER",213,"0002",211
"Chardonnay","VER",210,"2003",211
"Chardonnay","VER",215,"0004",211
"Chardonnay","VER",212,"2005",211
"Chardonnay","VER",205,"2006",211
"Chardonnay","VER",201,"2007",211
"Chardonnay","VER",213,"2008",211
"Chardonnay","VER",208,"2009",211
"Chardonnay","VER",207,"2010",211
"Chardonnay","VER",205,"2011",211
"Chardonnay","VER",210,"2012",211
"Chardonnay","VER",211,"1976",211
"Chardonnay","VER",220,"0077",211
"Chardonnay","VER",217,"0078",211
"Chardonnay","VER",218,"0079",211
"Chardonnay","VER",231,"1980",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",202,"1998",211
"Chardonnay","VER",211,"1999",211
"Chardonnay","VER",211,"1979",211
"Chardonnay","VER",224,"0080",211
"Chardonnay","VER",208,"1981",211
"Chardonnay","VER",211,"1979",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",203,"2002",211
"Chardonnay","VER",199,"2003",211
"Chardonnay","VER",215,"0004",211
"Chardonnay","VER",212,"2005",211
"Chardonnay","VER",212,"2006",211
"Chardonnay","VER",201,"2007",211
"Chardonnay","VER",213,"2008",211
"Chardonnay","VER",202,"2009",211
"Chardonnay","VER",214,"0010",211
"Chardonnay","VER",204,"2011",211
"Chardonnay","VER",210,"2012",211
"Chardonnay","VER",211,"1979",211
"Chardonnay","VER",224,"0080",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",214,"0079",211
"Chardonnay","VER",231,"1980",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",204,"2001",211
"Chardonnay","VER",210,"2002",211
"Chardonnay","VER",199,"2003",211
"Chardonnay","VER",210,"2005",211
"Chardonnay","VER",205,"2006",211
"Chardonnay","VER",220,"0008",211
"Chardonnay","VER",214,"0010",211
"Chardonnay","VER",201,"2011",211
"Chardonnay","VER",216,"0012",211
"Chardonnay","VER",214,"0079",211
"Chardonnay","VER",224,"0080",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",211,"1979",211
"Chardonnay","VER",224,"0080",211
"Chardonnay","VER",215,"0081",211
"Chardonnay","VER",195,"2000",211
"Chardonnay","VER",205,"1976",211
"Chardonnay","VER",213,"0077",211
"Chardonnay","VER",222,"0078",211
"Chardonnay","VER",217,"0080",211
"Chardonnay","VER",229,"1981",211
"Chardonnay","VER",200,"1982",211
"Chardonnay","VER",213,"0002",211
"Chardonnay","VER",199,"2003",211
"Chardonnay","VER",215,"0004",211
"Chardonnay","VER",213,"0005",211
"Chardonnay","VER",208,"2006",211
"Chardonnay","VER",201,"2007",211
"Chardonnay","VER",213,"2008",211
"Chardonnay","VER",202,"2009",211
"Chardonnay","VER",207,"2010",211
"Chardonnay","VER",199,"2011",211
"Chardonnay","VER",208,"2012",211
"Chasselas","VER",206,"1977",201.560483870968
"Chasselas","VER",212,"1978",201.560483870968
"Chasselas","VER",195,"1990",201.560483870968
"Chasselas","VER",207,"1991",201.560483870968
"Chasselas","VER",198,"1992",201.560483870968
"Chasselas","VER",200,"1993",201.560483870968
"Chasselas","VER",192,"0094",201.560483870968
"Chasselas","VER",201,"1995",201.560483870968
"Chasselas","VER",199,"1996",201.560483870968
"Chasselas","VER",188,"0097",201.560483870968
"Chasselas","VER",198,"1998",201.560483870968
"Chasselas","VER",196,"1999",201.560483870968
"Chasselas","VER",206,"2000",201.560483870968
"Chasselas","VER",189,"0001",201.560483870968
"Chasselas","VER",186,"0002",201.560483870968
"Chasselas","VER",199,"2003",201.560483870968
"Chasselas","VER",210,"2004",201.560483870968
"Chasselas","VER",206,"2005",201.560483870968
"Chasselas","VER",201,"2006",201.560483870968
"Chasselas","VER",204,"1976",201.560483870968
"Chasselas","VER",199,"1977",201.560483870968
"Chasselas","VER",204,"1979",201.560483870968
"Chasselas","VER",206,"1987",201.560483870968
"Chasselas","VER",205,"1988",201.560483870968
"Chasselas","VER",198,"1989",201.560483870968
"Chasselas","VER",193,"0090",201.560483870968
"Chasselas","VER",203,"1991",201.560483870968
"Chasselas","VER",202,"1992",201.560483870968
"Chasselas","VER",200,"1993",201.560483870968
"Chasselas","VER",196,"1994",201.560483870968
"Chasselas","VER",201,"1995",201.560483870968
"Chasselas","VER",197,"1996",201.560483870968
"Chasselas","VER",186,"0097",201.560483870968
"Chasselas","VER",197,"1998",201.560483870968
"Chasselas","VER",196,"1999",201.560483870968
"Chasselas","VER",199,"2000",201.560483870968
"Chasselas","VER",199,"1977",201.560483870968
"Chasselas","VER",207,"1988",201.560483870968
"Chasselas","VER",198,"1989",201.560483870968
"Chasselas","VER",193,"0002",201.560483870968
"Chasselas","VER",199,"2003",201.560483870968
"Chasselas","VER",210,"2004",201.560483870968
"Chasselas","VER",206,"2005",201.560483870968
"Chasselas","VER",201,"2006",201.560483870968
"Chasselas","VER",193,"0007",201.560483870968
"Chasselas","VER",206,"2008",201.560483870968
"Chasselas","VER",200,"2010",201.560483870968
"Chasselas","VER",190,"0011",201.560483870968
"Chasselas","VER",208,"2012",201.560483870968
"Chasselas","VER",207,"2013",201.560483870968
"Chasselas","VER",199,"1977",201.560483870968
"Chasselas","VER",208,"1987",201.560483870968
"Chasselas","VER",197,"1990",201.560483870968
"Chasselas","VER",194,"1990",201.560483870968
"Chasselas","VER",207,"1991",201.560483870968
"Chasselas","VER",199,"1992",201.560483870968
"Chasselas","VER",196,"1994",201.560483870968
"Chasselas","VER",207,"2010",201.560483870968
"Chasselas","VER",199,"2011",201.560483870968
"Chasselas","VER",208,"2012",201.560483870968
"Chasselas","VER",198,"1976",201.560483870968
"Chasselas","VER",210,"1977",201.560483870968
"Chasselas","VER",213,"0078",201.560483870968
"Chasselas","VER",190,"0090",201.560483870968
"Chasselas","VER",207,"1991",201.560483870968
